century,country,war,proba,air,land,sea,scale1,scale2,scale3,scale4,scale5,scale6,sides
16,Romania,Wallachian-Turkish War,0.0063,0,1,0,0.67,0,0.33,0,0,0,"{Ottoman Empire: [1, 0, 1, 0, 0, 0], Transylvania: [0.33, 1, 0, 0, 0, 0], Wallachia: [1, 1, 0, 0, 0, 0]}"
16,Russia,Livonian War,0.0042,0,1,0,0.5,0,0.5,0,0,0,"{Russia: [0.5, 1, 0, 0, 0, 0], Moscow: [0.5, 0, 1, 0, 0, 1], Poland: [1, 0.5, 0.5, 0, 1, 0]}"
16,Russia,Muscovite-Lithuanian War,0.0083,0,1,0,1,0,0,0,0,0,"{Russia: [0.25, 0, 1, 0, 0, 0], Polish-Lithuanian Commonwealth: [0.5, 0.5, 0.5, 0, 0, 0], Moscow: [0.75, 0.33, 0.33, 0.33, 0, 0], Lithuanian-Polish Commonwealth: [0.25, 1, 0, 0, 0, 0], Livonian Order: [0.5, 0.5, 0, 0.5, 0, 0]}"
16,Russia,Russia's Volga War,0.0063,0,1,0,0.67,0,0.33,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Turkey: [0.33, 0, 1, 0, 0, 0], Tatars: [0.33, 0, 1, 0, 0, 0], Kazar Khanate: [0.33, 0, 1, 0, 0, 0]}"
16,Russia,Russian Conquest of Siberia,0.0021,0,1,0,1,0,0,0,0,0,"{Russia: [1, 1, 0, 0, 0, 0], Tatar Khanate of Sibir: [1, 0, 1, 0, 0, 0]}"
16,Russia,Russian-Tatar War,0.0042,0,1,0,0,0,0.5,0.5,0,0,"{Russia: [0.5, 1, 0, 0, 0, 0], Moscow: [0.5, 0, 1, 0, 0, 1], Crimean Tatars: [1, 0.5, 0.5, 0, 1, 0]}"
16,Russia,Turco-Persian War,0.0021,0,1,0,1,0,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0, 0], Crimean Rebels: [1, 0, 1, 0, 0, 0], Persia: [1, 0, 1, 0, 0, 0]}"
16,Serbia,Turkish-Hungarian War,0.0063,0,1,0,0.67,0,0.33,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0.33, 0], Hungary: [1, 0, 1, 0, 0, 0.33]}"
16,South Korea,Japanese Invasion of Korea,0.0417,0,0.5,0.5,0.35,0.3,0.35,0,0,0,"{Korea: [0.95, 0.58, 0.42, 0, 0, 0.38], Japan: [1, 0.45, 0.55, 0, 0.33, 0], China: [0.25, 0.4, 0.6, 0, 0, 0]}"
16,Spain,Anglo-Spanish War,0.0063,0,0.67,0.67,0.33,0.67,0,0,0,0,"{England: [1, 1, 0, 0, 0, 0], Spain: [1, 0, 1, 0, 0, 0]}"
16,Spain,Comuneros Uprising,0.0021,0,1,0,1,0,0,0,0,0,"{Spain: [1, 1, 0, 0, 1, 0], Comuneros Rebels: [1, 0, 1, 0, 0, 1]}"
16,Spain,Habsburg-Valois War,0.0021,0,1,0,1,0,0,0,0,0,"{Habsburg Empire: [1, 1, 0, 0, 0, 0], France: [1, 0, 1, 0, 0, 0]}"
16,Sri Lanka,Portuguese Colonial War in Africa,0.0021,0,1,0,1,0,0,0,0,0,"{Kingdom of Kandy: [1, 1, 0, 0, 0, 0], Portugal: [1, 0, 1, 0, 0, 0]}"
16,Sri Lanka,Portuguese Colonial War in Asia,0.0042,0,1,1,1,0,0,0,0,0,"{Jaffna: [0.5, 0, 1, 0, 0, 0], Sitavaka: [0.5, 0, 1, 0, 0, 0], Calicut: [0.5, 0, 1, 0, 0, 0], Portugal: [1, 1, 0, 0, 0, 0]}"
16,Sweden,Dacke's Rebellion,0.0021,0,1,0,1,0,0,0,0,0,"{Sweden: [1, 1, 0, 0, 1, 0], Swedish Catholics: [1, 0, 1, 0, 0, 1]}"
16,Sweden,Nordic Seven Years' War,0.0208,0,0.6,0.4,0.6,0.4,0,0,0,0,"{German States: [0.1, 0, 0, 1, 0, 0], Sweden: [1, 0.3, 0.6, 0.1, 0, 0], Denmark: [1, 0.6, 0.3, 0.1, 0, 0], Holy Roman Empire: [0.2, 0.5, 0.5, 0, 0, 0]}"
16,Sweden,Swedish War of Succession,0.0021,0,1,0,0,1,0,0,0,0,"{Duke Charles of Sweden: [1, 1, 0, 0, 0, 0], King Sigismund III of Poland: [1, 0, 1, 0, 0, 0]}"
16,Sweden,War of the Kalmar Union,0.0042,0,1,0,1,0,0,0,0,0,"{Sweden: [1, 0.5, 0.5, 0, 0, 0], Denmark: [1, 0.5, 0.5, 0, 0, 0]}"
16,Switzerland,Swiss Religious War,0.0042,0,1,0,0.5,0.5,0,0,0,0,"{Swiss Catholics: [1, 1, 0, 0, 0, 0], Swiss Protestants: [1, 0, 1, 0, 0, 0]}"
16,Syria,Ottoman-Mamluk War,0.0021,0,1,0,0,0,1,0,0,0,"{Mamluk Egypt: [1, 0, 1, 0, 0, 0], Ottoman Empire: [1, 1, 0, 0, 0, 0]}"
16,Tajikistan,Mughal-Uzbek War,0.0021,0,1,0,1,0,0,0,0,0,"{Uzbekistan: [1, 0, 1, 0, 0, 0], Mughal Empire: [1, 1, 0, 0, 0, 0]}"
16,Tanzania,Portuguese Colonial War in Africa,0.0042,0,1,1,1,0,0,0,0,0,"{Kilwa Kisiwani: [0.5, 0, 1, 0, 0, 1], Portugal: [1, 1, 0, 0, 0.5, 0], Zanzibar: [0.5, 0, 1, 0, 0, 0]}"
16,Thailand,Burmese-Siamese War,0.0083,0,1,0.25,0.75,0,0,0.25,0,0,"{Burma: [0.75, 0.33, 0.67, 0, 0, 0], Chiang Mai: [0.25, 0, 1, 0, 0, 0], Siam: [1, 0.75, 0.25, 0, 0, 0]}"
16,Tunisia,Spanish Colonial War in North Africa,0.0021,0,1,0,1,0,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], Moors: [1, 1, 0, 0, 0, 0]}"
16,Tunisia,Turkish Imperial War,0.0021,0,1,1,0,1,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 1, 0], Tunis: [1, 0, 1, 0, 0, 1]}"
16,Tunisia,Turkish-Habsburg War,0.0063,0,1,1,0.33,0.67,0,0,0,0,"{Habsburg Empire: [0.67, 1, 0, 0, 0, 0], Spain: [0.33, 0, 1, 0, 0, 1], Ottoman Empire: [1, 0.33, 0.67, 0, 1, 0]}"
16,Turkey,Turco-Persian War,0.0042,0,1,0,1,0,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0, 0], Safavid Turcoman Rebels: [0.5, 0, 1, 0, 0, 0], Principality of Dulgadir: [0.5, 0, 1, 0, 0, 0]}"
16,Turkmenistan,Persian-Uzbek War,0.0021,0,1,0,0,0,1,0,0,0,"{Uzbeks: [1, 0, 1, 0, 0, 0], Persia: [1, 1, 0, 0, 0, 0]}"
16,Ukraine,Balkan National War,0.0021,0,1,0,1,0,0,0,0,0,"{Wallachia: [1, 1, 0, 0, 0, 0], Moldavia: [1, 0, 1, 0, 0, 0]}"
16,Ukraine,Cossack-Polish War,0.0042,0,1,0,1,0,0,0,0,0,"{Poles: [0.5, 1, 0, 0, 1, 0], Poland: [0.5, 1, 0, 0, 0, 0], Cossacks: [1, 0, 1, 0, 0, 0.5]}"
16,Ukraine,Moldavian Rebellion,0.0021,0,1,0,1,0,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 1, 0], Moldavia: [1, 0, 1, 0, 0, 1]}"
16,Ukraine,Polish-Moldavian War,0.0042,0,1,0,0.5,0,0.5,0,0,0,"{Poland: [1, 1, 0, 0, 0, 0], Moldavia: [1, 0, 1, 0, 0, 0]}"
16,United Kingdom,Anglo-Scottish Border War,0.0021,0,1,0,1,0,0,0,0,0,"{Scotland: [1, 0, 1, 0, 0, 0], England: [1, 1, 0, 0, 0, 0]}"
16,United Kingdom,Anglo-Scottish Royal War,0.0146,0,0.86,0.14,0.43,0.29,0.29,0,0,0,"{Scotland: [1, 0.43, 0.57, 0, 0, 0], England: [1, 0.71, 0.29, 0, 0, 0], France: [0.14, 0, 1, 0, 0, 0]}"
16,United Kingdom,Anglo-Spanish War,0.0021,0,0,1,0,0,1,0,0,0,"{England: [1, 1, 0, 0, 0, 0], Spain: [1, 0, 1, 0, 0, 0]}"
16,United Kingdom,Dacres Rebellion,0.0021,0,1,0,1,0,0,0,0,0,"{Anglo-Scottish Borderers: [1, 0, 1, 0, 0, 0], England: [1, 1, 0, 0, 0, 0]}"
16,United Kingdom,French War of Henry VIII,0.0021,0,0,1,1,0,0,0,0,0,"{England: [1, 1, 0, 0, 0, 0], France: [1, 0, 1, 0, 0, 0]}"
16,United Kingdom,Geradline Rebellion,0.0021,0,1,0,1,0,0,0,0,0,"{Irish Rebels: [1, 0, 1, 0, 0, 0], England: [1, 1, 0, 0, 0, 0], Italian Mercenaries: [1, 0, 1, 0, 0, 0], Spanish Mercenaries: [1, 0, 1, 0, 0, 0]}"
16,United Kingdom,Huntly's Rebellion,0.0083,0,1,0,0.75,0.25,0,0,0,0,"{Clan Gordon: [0.25, 0, 1, 0, 0, 0], Huntlys: [0.25, 1, 0, 0, 0, 0], English Catholics: [0.25, 0, 1, 0, 0, 0], Earl of Huntly: [0.25, 0, 1, 0, 0, 1], Scotland: [0.75, 1, 0, 0, 0.33, 0], Scottish Catholics: [0.25, 0, 1, 0, 0, 0]}"
16,United Kingdom,Kett's Rebellion,0.0021,0,1,0,0,1,0,0,0,0,"{England: [1, 1, 0, 0, 1, 0], Norfolk Rebels: [1, 0, 1, 0, 0, 1]}"
16,United Kingdom,Ketts Rebellion,0.0021,0,1,0,0,1,0,0,0,0,"{Marquess of Northampton: [1, 0, 1, 0, 0, 0], Rural Rebels: [1, 1, 0, 0, 0, 0]}"
16,United Kingdom,O'Donnell's Rebellion,0.0021,0,1,0,1,0,0,0,0,0,"{England: [1, 0, 1, 0, 0, 0], Ireland: [1, 1, 0, 0, 0, 0]}"
16,United Kingdom,O'Neill Rebellion,0.0042,0,1,0,1,0,0,0,0,0,"{Mcdonnells: [0.5, 0, 1, 0, 0, 0], ONeills: [0.5, 0, 1, 0, 0, 0], Shane ONeill: [0.5, 0, 0, 1, 0, 0], Sorely Boy Mcdonnell: [0.5, 0, 0, 1, 0, 0]}"
16,United Kingdom,Scottish Clan War,0.0042,0,1,0,1,0,0,0,0,0,"{Johnston Clan: [0.5, 1, 0, 0, 0, 0], Frasers: [0.5, 0, 1, 0, 0, 0], Maxwell Clan: [0.5, 0, 1, 0, 0, 0], Mcdonalds: [0.5, 1, 0, 0, 0, 0]}"
16,United Kingdom,Scottish Royalist War,0.0042,0,1,0,0.5,0.5,0,0,0,0,"{Earl of Arran: [0.5, 1, 0, 0, 0, 0], Earl of Lennox: [0.5, 0, 1, 0, 0, 0], Sir Walter Scott of Bucleuch: [0.5, 0, 1, 0, 0, 0], Earl Archibald of Douglas: [0.5, 1, 0, 0, 0, 0]}"
16,United Kingdom,Tyrone Rebellion,0.0063,0,1,0,1,0,0,0,0,0,"{Irish Rebels: [0.33, 1, 0, 0, 0, 0], England: [1, 0.33, 0.67, 0, 0, 0], Ireland: [0.67, 0.5, 0.5, 0, 0, 0]}"
16,United Kingdom,Uprising against Mary Queen of Scots,0.0042,0,1,0,0.5,0.5,0,0,0,0,"{Mary Queen of Scots: [0.5, 0, 1, 0, 0, 0], William Kirkaldy: [0.5, 1, 0, 0, 0, 0], Regent Lord James Stewart: [0.5, 1, 0, 0, 0, 0], Scotland: [0.5, 0, 1, 0, 0, 0], Rebel Scottish Lords: [0.5, 1, 0, 0, 0, 0], Duke of Argyll: [0.5, 0, 1, 0, 0, 0]}"
16,United Kingdom,Western Rebellion,0.0063,0,1,0,0,1,0,0,0,0,"{English Catholics: [1, 0, 1, 0, 0, 0], England: [1, 1, 0, 0, 0, 0]}"
16,United Kingdom,Wyatts Rebellion,0.0042,0,1,0,1,0,0,0,0,0,"{England: [1, 1, 0, 0, 1, 0], Protestants: [0.5, 0, 1, 0, 0, 1], Wyatts Rebels: [0.5, 0, 1, 0, 0, 1]}"
16,United States,Drake's Caribean Raid,0.0021,0,1,0,1,0,0,0,0,0,"{England: [1, 1, 0, 0, 0, 0], Spain: [1, 0, 1, 0, 0, 0]}"
16,United States,Spanish Conquest of the Americas,0.0021,0,1,0,1,0,0,0,0,0,"{Pueblo Indians: [1, 0, 1, 0, 0, 1], Spain: [1, 1, 0, 0, 1, 0]}"
16,Uzbekistan,Mughal-Uzbek War,0.0063,0,1,0,1,0,0,0,0,0,"{Uzbekistan: [0.67, 1, 0, 0, 0, 0], Persia: [0.33, 0, 1, 0, 0, 0], Mughal Empire: [1, 0, 1, 0, 0, 0], Uzbeks: [0.33, 1, 0, 0, 0, 0]}"
16,Uzbekistan,Persian Reconquest of Khorasan,0.0021,0,1,0,0,1,0,0,0,0,"{Uzbekistan: [1, 0, 1, 0, 0, 0], Persia: [1, 1, 0, 0, 0, 0]}"
16,West Bank and Gaza,Ottoman-Mamluk War,0.0021,0,1,0,1,0,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0, 0], Mamluks: [1, 0, 1, 0, 0, 0]}"
16,Yemen,Portuguese Colonial War in Africa,0.0021,0,1,0,1,0,0,0,0,0,"{Ottoman Empire: [1, 1, 0, 0, 0, 0], Portugal: [1, 0, 1, 0, 0, 0]}"
17,Afghanistan,Mughal-Uzbek War,0.0014,0,1,0,1,0,0,0,0,0,"{Mughal Empire: [1, 0, 1, 0, 0, 0], Uzbeks: [1, 1, 0, 0, 0, 0]}"
17,Afghanistan,Persian-Mughal War,0.0072,0,1,0,0.8,0,0.2,0,0,0,"{Mughal Empire: [1, 0.2, 0.8, 0, 0, 0], Persia: [1, 0.8, 0.2, 0, 0, 0]}"
17,Algeria,Corsair War,0.0029,0,1,1,1,0,0,0,0,0,"{England: [1, 0.5, 0.5, 0, 0, 0], Algiers: [1, 0.5, 0.5, 0, 0, 0], Corsairs of Algiers: [0.5, 1, 0, 0, 0, 0]}"
17,Algeria,Franco-Barbary War,0.0029,0,1,1,1,0,0,0,0,0,"{Algiers: [1, 0.5, 0.5, 0, 0, 0], France: [1, 0.5, 0.5, 0, 0, 0], Corsairs of Algiers: [0.5, 0, 1, 0, 0, 0]}"
17,Algeria,North African War of Louis XIV,0.0014,0,1,1,1,0,0,0,0,0,"{Algiers: [1, 0, 1, 0, 0, 0], Ottoman Empire: [1, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0]}"
17,Angola,Dutch-Portuguese Colonial War,0.0029,0,1,0.5,0.5,0,0.5,0,0,0,"{Portugal: [1, 0.5, 0.5, 0, 0, 0], Ndongo: [0.5, 1, 0, 0, 0, 0], Netherlands: [1, 0.5, 0.5, 0, 0, 0]}"
17,Angola,Portuguese Colonial War in Africa,0.0029,0,1,0,0.5,0,0.5,0,0,0,"{Portugal: [1, 1, 0, 0, 0, 0], Kingdom of Ndongo: [0.5, 0, 1, 0, 0, 0], Kongo: [0.5, 0, 1, 0, 0, 0]}"
17,Armenia,Turco-Persian War,0.0029,0,1,0,0.5,0,0.5,0,0,0,"{Crimean Tatars: [0.5, 0, 1, 0, 0, 0], Ottoman Empire: [1, 0, 1, 0, 0, 0], Persia: [1, 1, 0, 0, 0, 0]}"
17,Austria,Turkish-Habsburg War,0.0014,0,1,0,0,0,0,1,0,0,"{Habsburg Empire: [1, 1, 0, 0, 0, 0], Poland: [1, 1, 0, 0, 0, 0], Ottoman Empire: [1, 0, 1, 0, 0, 0]}"
17,Bahrain,Portuguese Colonial War in Arabia,0.0014,0,1,0,1,0,0,0,0,0,"{Portugal: [1, 0, 1, 0, 0, 0], Persia: [1, 1, 0, 0, 0, 0]}"
17,Bangladesh,Mughal Conquest of Northern India,0.0014,0,1,0,1,0,0,0,0,0,"{Mughal Empire: [1, 1, 0, 0, 0, 0], Afghanistan: [1, 0, 1, 0, 0, 0]}"
17,Belarus,Cossak Polish War,0.0014,0,1,0,0,1,0,0,0,0,"{Poland: [1, 1, 0, 0, 0, 0], Cossack Rebels: [1, 0, 1, 0, 0, 0]}"
17,Belarus,Russo-Polish War,0.0057,0,1,0,0.25,0.5,0.25,0,0,0,"{Russia: [1, 0.5, 0.5, 0, 0, 0], Lithuanian-Polish Commonwealth: [0.25, 0, 1, 0, 0, 0], Poland: [0.5, 1, 0, 0, 0, 0], Polish-Lithuanian Commonwealth: [0.25, 0, 1, 0, 0, 0]}"
17,Belgium,Dutch War,0.0043,0,1,0,0.33,0,0.67,0,0,0,"{Flemish Rebels: [0.33, 1, 0, 0, 0, 0], Habsburg Empire: [0.33, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0], Spain: [0.33, 0, 1, 0, 0, 0], Netherlands: [1, 0, 1, 0, 0, 0]}"
17,Belgium,Franco-Habsburg War,0.0014,0,1,0,0,0,1,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0]}"
17,Belgium,Netherlands War of Independence,0.0029,0,1,0,0.5,0.5,0,0,0,0,"{Spain: [1, 0.5, 0.5, 0, 0, 0], Dutch Rebels: [0.5, 1, 0, 0, 0, 0], Netherlands: [0.5, 0, 1, 0, 0, 0]}"
17,Belgium,Thirty Years' War,0.0014,0,1,0,0,1,0,0,0,0,"{German Protestants: [1, 1, 0, 0, 0, 0], Spain: [1, 0, 1, 0, 0, 0], Brunswick: [1, 1, 0, 0, 0, 0]}"
17,Belgium,War of the Grand Alliance,0.0129,0,1,0,0.11,0.11,0.67,0.11,0,0,"{England: [0.78, 0.29, 0.71, 0, 0, 0], Denmark: [0.11, 0, 1, 0, 0, 0], Germany: [0.11, 0, 1, 0, 0, 0], Habsburg Empire: [0.11, 1, 0, 0, 0, 0], France: [1, 0.78, 0.22, 0, 0, 0], German States: [0.11, 0, 1, 0, 0, 0], Spain: [0.33, 0.33, 0.67, 0, 0, 0], Netherlands: [0.67, 0.17, 0.83, 0, 0, 0]}"
17,Brazil,Dutch-Portuguese Colonial War,0.0187,0,0.77,0.54,0.85,0.15,0,0,0,0,"{Spain: [0.23, 0.33, 0.67, 0, 0, 0], Portugal: [1, 0.54, 0.46, 0, 0, 0], Netherlands: [1, 0.46, 0.54, 0, 0, 0]}"
17,Bulgaria,Cossack-Polish War,0.0014,0,1,0,1,0,0,0,0,0,"{Poland: [1, 0, 1, 0, 0, 0], Cossacks: [1, 1, 0, 0, 0, 0]}"
17,Canada,Anglo-French War in North America,0.0029,0,1,1,1,0,0,0,0,0,"{England: [1, 1, 0, 0, 0.5, 0], France: [1, 0, 1, 0, 0, 0.5]}"
17,Canada,French Conquest of Quebec,0.0014,0,1,0,1,0,0,0,0,0,"{Iroquois Indians: [1, 0, 1, 0, 0, 1], France: [1, 1, 0, 0, 1, 0], Indian Allies: [1, 1, 0, 0, 1, 0]}"
17,Canada,King William's War,0.0029,0,1,1,1,0,0,0,0,0,"{England: [1, 0.5, 0.5, 0, 0, 0], France: [1, 0.5, 0.5, 0, 0, 0]}"
17,Canada,King Williams War,0.0014,0,1,0,1,0,0,0,0,0,"{Iroquois Indians: [1, 0, 1, 0, 0, 1], France: [1, 0, 1, 0, 0, 1]}"
17,China,Chinese-Mongol War,0.0014,0,1,0,1,0,0,0,0,0,"{Zunghar Mongols: [1, 0, 0, 1, 0, 0], Qing: [1, 0, 0, 1, 0, 0]}"
17,China,Manchu Conquest of China,0.0201,0,1,0,0.43,0.14,0.14,0.14,0.07,0.07,"{Korea: [0.14, 0, 1, 0, 0, 0], Li Zicheng: [0.36, 0.4, 0.6, 0, 0, 0], General Wu: [0.07, 1, 0, 0, 0, 0], Mongols: [0.07, 1, 0, 0, 0, 0], Manchus: [0.5, 0.86, 0.14, 0, 0.17, 0], Manchu: [0.79, 0.91, 0.09, 0, 0.1, 0], Han: [0.07, 1, 0, 0, 0, 0], Ming: [0.93, 0.23, 0.77, 0, 0, 0.1]}"
17,China,Russo-Ming War,0.0029,0,1,0,0.5,0.5,0,0,0,0,"{Russia: [1, 0.5, 0.5, 0, 0, 0], Joseon: [0.5, 1, 0, 0, 0, 0], China: [1, 0.5, 0.5, 0, 0, 0]}"
17,Colombia,War of the Grand Alliance,0.0014,0,0,1,1,0,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0]}"
17,Croatia,Venetian-Turkish War,0.0014,0,0,1,0,1,0,0,0,0,"{Venice: [1, 0, 1, 0, 0, 0], Ottoman Empire: [1, 1, 0, 0, 0, 0]}"
17,Cuba,Dutch-Spanish Colonial War,0.0014,0,0,1,1,0,0,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], Netherlands: [1, 1, 0, 0, 0, 0]}"
17,Czechia,Thirty Years' War,0.01,0,1,0,0.57,0.29,0.14,0,0,0,"{Bavaria: [0.14, 0, 1, 0, 0, 0], Holy Roman Empire: [0.14, 0, 1, 0, 0, 0], Styria: [0.14, 0, 1, 0, 0, 0], Savoy: [0.14, 1, 0, 0, 0, 0], Bohemians: [0.29, 0, 1, 0, 0, 0], Habsburg Empire: [0.71, 0.4, 0.6, 0, 0, 0.33], Sweden: [0.57, 1, 0, 0, 0.25, 0], Mercenaries: [0.14, 1, 0, 0, 0, 0], Prague: [0.14, 0, 1, 0, 0, 0], Palatinate Electorate: [0.14, 1, 0, 0, 0, 0]}"
17,Denmark,Great Northern War,0.01,0,0.86,0.14,0.29,0.71,0,0,0,0,"{Denmark: [0.86, 0.5, 0.5, 0, 0, 0], Brandenberg: [0.14, 1, 0, 0, 0, 0], Sweden: [1, 0.43, 0.57, 0, 0, 0], Poland: [0.14, 1, 0, 0, 0, 0], Netherlands: [0.29, 1, 0, 0, 0, 0]}"
17,Denmark,Polish-Swedish War,0.0014,0,1,0,0,1,0,0,0,0,"{Poland: [1, 1, 0, 0, 0, 0], Sweden: [1, 0, 1, 0, 0, 0]}"
17,Denmark,Scania War,0.0057,0,0.25,0.75,0.5,0.5,0,0,0,0,"{Sweden: [1, 0.25, 0.75, 0, 0, 0], Denmark: [1, 0.75, 0.25, 0, 0, 0], Netherlands: [0.5, 1, 0, 0, 0, 0]}"
17,Denmark,Thirty Years' War,0.0014,0,0,1,1,0,0,0,0,0,"{Sweden: [1, 1, 0, 0, 0, 0], Denmark: [1, 0, 1, 0, 0, 0], Netherlands: [1, 1, 0, 0, 0, 0]}"
17,Dominican Republic,Anglo-Spanish War,0.0014,0,1,0,0,1,0,0,0,0,"{Spain: [1, 1, 0, 0, 0, 0], England: [1, 0, 1, 0, 0, 0]}"
17,Estonia,Great Northern War,0.0014,0,1,0,0,0,1,0,0,0,"{Russia: [1, 0, 1, 0, 0, 0], Sweden: [1, 1, 0, 0, 0, 0]}"
17,Estonia,Polish-Swedish War,0.0043,0,1,0,1,0,0,0,0,0,"{Poland: [1, 0.67, 0.33, 0, 0, 0], Sweden: [1, 0.33, 0.67, 0, 0, 0]}"
17,France,Dutch War,0.0072,0,1,0,0.4,0,0.6,0,0,0,"{Austria: [0.2, 0, 1, 0, 0, 0], Habsburg Empire: [0.4, 0, 1, 0, 0, 0], Brandenberg: [0.2, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0], Spain: [0.2, 0, 1, 0, 0, 0], Netherlands: [0.2, 0, 1, 0, 0, 0]}"
17,France,Franco-Habsburg War,0.0014,0,1,0,0,1,0,0,0,0,"{Habsburg Empire: [1, 1, 0, 0, 0, 0], France: [1, 0, 1, 0, 0, 0], Count of Soissons: [1, 1, 0, 0, 0, 0]}"
17,France,Franco-Spanish War,0.01,0,1,0.14,0.29,0.57,0.14,0,0,0,"{Spain: [1, 0.43, 0.57, 0, 0, 0], English Royalists: [0.14, 0, 1, 0, 0, 0], France: [1, 0.57, 0.43, 0, 0, 0], England: [0.43, 0.67, 0.33, 0, 0, 0]}"
17,France,French Civil War,0.0029,0,1,0,1,0,0,0,0,0,"{Queen Mother Marie de Medici: [0.5, 0, 1, 0, 0, 0], Dukedom of Orleans: [0.5, 0, 1, 0, 0, 1], King Louis Xiii: [0.5, 1, 0, 0, 0, 0], France: [0.5, 1, 0, 0, 1, 0], Dukedom of Montmorency: [0.5, 0, 1, 0, 0, 1], Lords of Languedoc: [0.5, 0, 1, 0, 0, 1]}"
17,France,Hugenot Rebellion,0.0072,0,0.8,0.4,0.6,0.2,0.2,0,0,0,"{England: [0.4, 0, 1, 0, 0, 0], French Royalists: [0.6, 1, 0, 0, 0, 0], French Catholics: [0.2, 0, 1, 0, 0, 0], France: [0.2, 1, 0, 0, 0, 0], French Protestants: [0.8, 0.25, 0.75, 0, 0, 0]}"
17,France,Thirty Years' War,0.0143,0,1,0.2,0.7,0.1,0.2,0,0,0,"{Habsburg Empire: [0.7, 0.14, 0.86, 0, 0, 0], Spain: [0.3, 0, 1, 0, 0, 0], France: [1, 0.9, 0.1, 0, 0, 0], Netherlands: [0.2, 1, 0, 0, 0, 0]}"
17,France,War of Devolution,0.0029,0,1,0,0.5,0,0.5,0,0,0,"{Spain: [1, 0, 1, 0, 0, 0], France: [1, 1, 0, 0, 0, 0]}"
17,France,War of the Fronde,0.0086,0,1,0,0.67,0.33,0,0,0,0,"{Conde Rebels: [0.17, 1, 0, 0, 0, 0], France: [1, 0.83, 0.17, 0, 0, 0], Frondeurs: [0.67, 0, 1, 0, 0, 0], Spain: [0.33, 0, 1, 0, 0, 0], Prince of Conde: [0.17, 0, 1, 0, 0, 0]}"
17,France,War of the Grand Alliance,0.0029,0,0,1,0,0.5,0.5,0,0,0,"{England: [0.5, 0, 1, 0, 0, 0], France: [1, 0.5, 0.5, 0, 0, 0], Netherlands: [0.5, 1, 0, 0, 0, 0], United Kingdom: [0.5, 1, 0, 0, 0, 0]}"
17,Georgia,Georgian-Iranian Conflict,0.0014,0,1,0,0,0,1,0,0,0,"{Safavid Persia: [1, 0, 1, 0, 0, 0], Georgian Rebels: [1, 1, 0, 0, 0, 0]}"
17,Georgia,Georgian-Iranian War,0.0014,0,1,0,0,0,1,0,0,0,"{Georgian Rebels: [1, 0, 1, 0, 0, 0], Safavid Persia: [1, 1, 0, 0, 0, 0]}"
17,Germany,Dutch War,0.01,0,1,0,0.29,0.43,0.29,0,0,0,"{Habsburg Empire: [1, 0.57, 0.43, 0, 0, 0], France: [0.86, 0.33, 0.67, 0, 0, 0], Netherlands: [0.29, 1, 0, 0, 0, 0], Electorate of Cologne: [0.14, 0, 1, 0, 0, 0]}"
17,Germany,Franco-Habsburg War,0.0014,0,1,0,1,0,0,0,0,0,"{Austria: [1, 0, 1, 0, 0, 0], Saxony: [1, 0, 1, 0, 0, 0], Sweden: [1, 1, 0, 0, 0, 0]}"
17,Germany,Netherlands War of Independence,0.0029,0,1,0,1,0,0,0,0,0,"{Spain: [1, 0.5, 0.5, 0, 0, 0], Netherlands: [1, 0.5, 0.5, 0, 0, 0]}"
17,Germany,Scania War,0.0043,0,0.67,0.33,0,1,0,0,0,0,"{Brandenberg: [0.67, 1, 0, 0, 0, 0], Denmark: [0.33, 1, 0, 0, 0, 0], Sweden: [1, 0, 1, 0, 0, 0]}"
